age,workclassIndex,fnlwgt,educationIndex,maritial_statusIndex,occupationIndex,relationshipIndex,raceIndex,sexIndex,native_countryIndex
59,3.0,122390,14.0,6.0,12.0,5.0,4.0,1.0,41.0
65,3.0,184965,3.0,6.0,12.0,5.0,4.0,1.0,41.0
23,8.0,180837,15.0,5.0,8.0,3.0,3.0,0.0,41.0
33,8.0,159548,14.0,4.0,11.0,2.0,3.0,0.0,41.0
34,8.0,110554,15.0,4.0,10.0,3.0,4.0,0.0,41.0
38,8.0,103474,11.0,4.0,11.0,2.0,4.0,0.0,41.0
62,8.0,178249,13.0,6.0,12.0,5.0,4.0,1.0,41.0
21,8.0,138768,14.0,5.0,10.0,0.0,4.0,1.0,41.0
41,8.0,321824,15.0,6.0,13.0,5.0,4.0,1.0,41.0
35,8.0,244803,15.0,5.0,5.0,0.0,4.0,1.0,15.0
62,6.0,206063,14.0,4.0,9.0,4.0,4.0,1.0,41.0
53,8.0,167651,15.0,6.0,13.0,5.0,4.0,1.0,41.0
69,4.0,163689,14.0,6.0,6.0,5.0,4.0,1.0,41.0
19,7.0,45546,14.0,5.0,10.0,3.0,4.0,0.0,41.0
47,8.0,420986,13.0,6.0,12.0,5.0,4.0,1.0,41.0
52,3.0,68015,14.0,6.0,10.0,5.0,4.0,1.0,41.0
54,8.0,175594,15.0,6.0,13.0,5.0,4.0,1.0,41.0
58,5.0,148673,15.0,6.0,7.0,5.0,4.0,1.0,41.0
30,8.0,206322,15.0,6.0,6.0,5.0,4.0,1.0,41.0
39,8.0,272338,15.0,6.0,11.0,1.0,4.0,0.0,41.0
73,8.0,105886,13.0,6.0,14.0,5.0,4.0,1.0,41.0
64,8.0,312498,13.0,6.0,10.0,5.0,4.0,1.0,41.0
32,8.0,177675,15.0,5.0,13.0,3.0,4.0,1.0,41.0
51,8.0,152810,15.0,6.0,14.0,5.0,4.0,1.0,41.0
57,8.0,319122,13.0,5.0,10.0,4.0,4.0,1.0,41.0
25,8.0,212304,15.0,5.0,8.0,2.0,4.0,1.0,41.0
53,8.0,208321,15.0,6.0,9.0,5.0,3.0,1.0,41.0
39,8.0,240841,14.0,5.0,9.0,4.0,4.0,0.0,41.0
49,8.0,208978,15.0,4.0,11.0,2.0,4.0,0.0,41.0
23,6.0,442359,13.0,5.0,14.0,4.0,4.0,0.0,41.0
28,8.0,198197,13.0,5.0,14.0,4.0,4.0,1.0,41.0
46,8.0,261059,12.0,6.0,14.0,5.0,4.0,1.0,41.0
40,8.0,72791,14.0,5.0,13.0,3.0,3.0,1.0,41.0
24,8.0,275395,15.0,6.0,8.0,5.0,4.0,1.0,41.0
20,5.0,195767,15.0,5.0,7.0,3.0,4.0,1.0,41.0
50,8.0,462966,8.0,6.0,9.0,5.0,4.0,1.0,34.0
24,5.0,265434,13.0,5.0,7.0,4.0,4.0,0.0,41.0
35,8.0,31269,15.0,6.0,12.0,5.0,4.0,1.0,41.0
33,6.0,246291,13.0,5.0,14.0,4.0,4.0,0.0,41.0
54,2.0,128378,13.0,4.0,12.0,4.0,4.0,1.0,41.0
35,6.0,231180,15.0,6.0,6.0,5.0,4.0,1.0,41.0
31,6.0,206297,15.0,6.0,2.0,5.0,4.0,1.0,41.0
47,3.0,337050,14.0,6.0,4.0,5.0,4.0,1.0,41.0
48,8.0,193075,15.0,4.0,10.0,3.0,4.0,0.0,41.0
33,6.0,169652,11.0,5.0,11.0,3.0,4.0,1.0,41.0
35,8.0,35945,13.0,6.0,12.0,5.0,4.0,1.0,41.0
20,5.0,141453,14.0,5.0,7.0,3.0,4.0,0.0,41.0
36,8.0,252231,0.0,5.0,8.0,4.0,3.0,1.0,35.0
30,8.0,128016,13.0,5.0,12.0,4.0,4.0,0.0,41.0
39,8.0,150057,14.0,6.0,13.0,5.0,4.0,1.0,41.0
25,8.0,258276,14.0,5.0,5.0,4.0,1.0,1.0,41.0
40,8.0,188465,15.0,4.0,9.0,4.0,4.0,0.0,41.0
25,3.0,161007,15.0,6.0,12.0,5.0,4.0,1.0,41.0
33,8.0,403468,15.0,6.0,8.0,1.0,4.0,0.0,40.0
53,2.0,181677,14.0,4.0,5.0,4.0,4.0,1.0,41.0
18,8.0,120243,10.0,5.0,9.0,3.0,4.0,1.0,41.0
41,8.0,157025,15.0,5.0,8.0,2.0,3.0,1.0,41.0
25,8.0,306908,13.0,6.0,14.0,5.0,4.0,1.0,41.0
66,7.0,28061,7.0,2.0,4.0,2.0,4.0,1.0,41.0
53,8.0,95540,14.0,4.0,11.0,2.0,4.0,0.0,41.0
27,8.0,135001,15.0,6.0,13.0,5.0,4.0,1.0,41.0
28,8.0,293398,15.0,3.0,10.0,2.0,3.0,0.0,41.0
23,8.0,185106,15.0,5.0,5.0,3.0,3.0,1.0,41.0
29,7.0,245790,8.0,4.0,13.0,4.0,4.0,1.0,41.0
26,8.0,134004,14.0,6.0,12.0,1.0,4.0,0.0,41.0
26,8.0,205036,15.0,5.0,5.0,4.0,4.0,1.0,41.0
26,8.0,244495,5.0,5.0,9.0,4.0,4.0,1.0,41.0
38,8.0,159179,15.0,6.0,13.0,5.0,4.0,1.0,41.0
36,8.0,405155,2.0,6.0,13.0,5.0,4.0,1.0,40.0
34,8.0,177437,14.0,6.0,13.0,5.0,4.0,1.0,41.0
32,2.0,402361,15.0,5.0,11.0,4.0,4.0,1.0,41.0
57,7.0,184553,15.0,6.0,13.0,5.0,4.0,1.0,41.0
31,8.0,302626,14.0,4.0,11.0,2.0,4.0,0.0,41.0
38,8.0,99138,13.0,5.0,12.0,4.0,4.0,0.0,41.0
39,8.0,112731,15.0,4.0,9.0,4.0,0.0,0.0,26.0
35,8.0,192923,15.0,6.0,13.0,5.0,4.0,1.0,41.0
18,8.0,761006,10.0,5.0,9.0,3.0,4.0,0.0,41.0
75,5.0,125784,14.0,6.0,7.0,5.0,4.0,1.0,41.0
28,8.0,182344,15.0,5.0,9.0,4.0,3.0,1.0,41.0
41,7.0,117012,12.0,5.0,12.0,4.0,4.0,0.0,41.0
39,2.0,30673,5.0,6.0,8.0,5.0,4.0,1.0,41.0
31,2.0,484669,14.0,5.0,3.0,4.0,4.0,1.0,41.0
38,4.0,314052,15.0,4.0,11.0,4.0,4.0,0.0,41.0
43,4.0,38537,14.0,4.0,12.0,2.0,3.0,0.0,39.0
27,8.0,165412,15.0,6.0,13.0,5.0,4.0,1.0,41.0
42,8.0,198341,12.0,6.0,14.0,5.0,2.0,1.0,33.0
46,8.0,116635,13.0,3.0,14.0,2.0,3.0,0.0,41.0
20,8.0,185452,15.0,5.0,11.0,3.0,4.0,0.0,41.0
42,8.0,118686,14.0,4.0,14.0,2.0,4.0,0.0,41.0
69,8.0,76939,15.0,2.0,12.0,4.0,4.0,0.0,41.0
47,2.0,160646,11.0,6.0,11.0,1.0,4.0,0.0,41.0
49,4.0,126754,15.0,6.0,13.0,5.0,4.0,1.0,17.0
20,8.0,211049,14.0,5.0,12.0,3.0,4.0,0.0,41.0
52,8.0,311931,2.0,6.0,10.0,1.0,4.0,0.0,34.0
33,8.0,283602,2.0,6.0,9.0,5.0,4.0,1.0,40.0
18,8.0,155021,10.0,5.0,9.0,3.0,4.0,0.0,41.0
55,7.0,100569,15.0,3.0,4.0,2.0,4.0,0.0,41.0
61,8.0,380462,7.0,6.0,4.0,5.0,3.0,1.0,41.0
61,2.0,221943,14.0,6.0,11.0,5.0,4.0,1.0,41.0
39,8.0,114544,13.0,4.0,12.0,4.0,4.0,1.0,41.0
30,8.0,248584,14.0,6.0,13.0,5.0,4.0,1.0,41.0
61,8.0,227468,15.0,4.0,11.0,2.0,3.0,0.0,41.0
36,8.0,66173,9.0,6.0,10.0,1.0,4.0,0.0,41.0
34,8.0,107624,14.0,6.0,13.0,5.0,4.0,1.0,41.0
53,8.0,70387,12.0,6.0,14.0,5.0,2.0,1.0,33.0
38,8.0,423616,11.0,6.0,3.0,1.0,4.0,0.0,41.0
46,8.0,98637,13.0,6.0,12.0,5.0,4.0,1.0,41.0
27,6.0,216013,15.0,6.0,5.0,5.0,4.0,1.0,41.0
32,7.0,210926,10.0,3.0,5.0,2.0,4.0,0.0,16.0
60,6.0,255711,13.0,2.0,14.0,2.0,4.0,0.0,41.0
23,8.0,77581,13.0,5.0,12.0,3.0,4.0,1.0,41.0
29,8.0,152461,13.0,5.0,14.0,2.0,4.0,0.0,41.0
22,8.0,203263,15.0,5.0,13.0,3.0,4.0,1.0,41.0
25,8.0,261519,15.0,5.0,10.0,3.0,4.0,1.0,41.0
29,8.0,91189,13.0,6.0,8.0,5.0,4.0,1.0,41.0
90,2.0,195433,15.0,6.0,13.0,5.0,4.0,1.0,41.0
37,6.0,272471,15.0,4.0,11.0,2.0,4.0,0.0,41.0
32,8.0,311524,15.0,5.0,13.0,3.0,3.0,1.0,41.0
18,8.0,151386,15.0,1.0,9.0,3.0,3.0,1.0,30.0
35,8.0,187625,14.0,5.0,9.0,4.0,4.0,0.0,41.0
50,8.0,108933,5.0,6.0,13.0,5.0,4.0,1.0,41.0
54,8.0,135388,15.0,6.0,13.0,5.0,4.0,1.0,41.0
43,8.0,169383,13.0,6.0,12.0,5.0,4.0,1.0,41.0
28,3.0,191129,15.0,5.0,12.0,4.0,4.0,1.0,41.0
51,8.0,467611,5.0,6.0,4.0,5.0,4.0,1.0,40.0
31,8.0,373185,14.0,5.0,13.0,2.0,4.0,1.0,40.0
69,8.0,130060,15.0,3.0,6.0,2.0,3.0,0.0,41.0
57,8.0,199934,13.0,6.0,12.0,5.0,4.0,1.0,41.0
71,5.0,116165,14.0,2.0,7.0,4.0,4.0,0.0,36.0
28,8.0,42881,8.0,4.0,8.0,3.0,4.0,0.0,41.0
28,5.0,174666,8.0,3.0,7.0,4.0,4.0,1.0,41.0
25,8.0,169759,15.0,5.0,5.0,3.0,4.0,1.0,41.0
49,7.0,181547,9.0,6.0,13.0,5.0,4.0,1.0,21.0
52,8.0,95704,5.0,6.0,5.0,5.0,4.0,1.0,41.0
23,8.0,237432,13.0,5.0,14.0,4.0,4.0,1.0,39.0
32,8.0,226267,2.0,1.0,13.0,0.0,4.0,1.0,34.0
31,8.0,159979,14.0,5.0,10.0,4.0,2.0,0.0,41.0
30,8.0,203488,15.0,5.0,13.0,3.0,4.0,1.0,41.0
24,8.0,403671,15.0,6.0,13.0,5.0,4.0,1.0,41.0
45,8.0,192323,9.0,6.0,13.0,5.0,4.0,1.0,5.0
30,8.0,167832,15.0,6.0,8.0,5.0,4.0,1.0,41.0
52,8.0,145166,13.0,6.0,12.0,5.0,4.0,1.0,41.0
42,4.0,155657,15.0,4.0,11.0,4.0,3.0,0.0,41.0
49,8.0,116789,15.0,6.0,4.0,5.0,4.0,1.0,41.0
20,8.0,39234,15.0,5.0,9.0,3.0,4.0,1.0,41.0
25,8.0,124111,13.0,5.0,11.0,3.0,4.0,0.0,41.0
41,8.0,172828,5.0,6.0,9.0,5.0,4.0,1.0,4.0
55,8.0,143372,15.0,4.0,10.0,2.0,3.0,0.0,41.0
31,7.0,265807,11.0,6.0,12.0,5.0,4.0,1.0,41.0
25,4.0,218184,13.0,5.0,2.0,4.0,3.0,0.0,41.0
32,8.0,154087,15.0,6.0,12.0,5.0,4.0,1.0,41.0
29,2.0,440647,14.0,5.0,11.0,0.0,4.0,1.0,41.0
37,8.0,193952,15.0,4.0,9.0,4.0,3.0,0.0,39.0
52,8.0,125932,7.0,2.0,9.0,4.0,4.0,0.0,41.0
19,8.0,284652,14.0,5.0,11.0,3.0,4.0,0.0,41.0
21,5.0,214635,14.0,5.0,7.0,3.0,4.0,1.0,41.0
43,8.0,173316,9.0,4.0,13.0,4.0,4.0,1.0,41.0
39,4.0,65390,14.0,6.0,11.0,5.0,4.0,1.0,39.0
40,3.0,45054,14.0,6.0,6.0,5.0,4.0,1.0,41.0
54,8.0,185042,1.0,3.0,1.0,0.0,4.0,0.0,40.0
35,8.0,117381,13.0,4.0,10.0,4.0,4.0,1.0,41.0
34,8.0,258666,11.0,5.0,3.0,4.0,4.0,0.0,41.0
35,8.0,179668,14.0,6.0,14.0,5.0,4.0,1.0,41.0
57,8.0,127277,3.0,6.0,14.0,5.0,2.0,1.0,20.0
26,8.0,192022,13.0,5.0,9.0,0.0,4.0,0.0,41.0
55,7.0,99551,13.0,2.0,10.0,2.0,4.0,0.0,41.0
51,8.0,208899,13.0,3.0,11.0,2.0,4.0,0.0,41.0
35,8.0,287658,9.0,5.0,6.0,4.0,3.0,1.0,30.0
31,8.0,196125,15.0,6.0,5.0,5.0,4.0,1.0,41.0
17,8.0,275051,10.0,5.0,11.0,3.0,4.0,0.0,41.0
38,8.0,23892,15.0,6.0,8.0,1.0,4.0,0.0,41.0
39,2.0,376455,6.0,6.0,14.0,5.0,4.0,1.0,41.0
29,8.0,267989,15.0,6.0,13.0,5.0,4.0,1.0,41.0
39,8.0,30269,11.0,4.0,10.0,2.0,4.0,0.0,41.0
42,8.0,204235,14.0,6.0,14.0,5.0,4.0,1.0,41.0
46,6.0,209057,12.0,6.0,12.0,5.0,4.0,1.0,41.0
73,8.0,349347,7.0,6.0,5.0,5.0,4.0,1.0,41.0
47,6.0,154033,14.0,4.0,14.0,4.0,4.0,0.0,41.0
28,8.0,124680,15.0,5.0,10.0,2.0,4.0,0.0,41.0
27,8.0,132805,8.0,5.0,10.0,0.0,4.0,1.0,41.0
38,8.0,99233,6.0,5.0,12.0,4.0,4.0,1.0,41.0
19,8.0,224849,15.0,5.0,10.0,4.0,4.0,1.0,41.0
60,6.0,101110,11.0,4.0,14.0,2.0,4.0,1.0,41.0
24,8.0,184839,14.0,5.0,8.0,4.0,4.0,1.0,41.0
52,8.0,302847,10.0,6.0,8.0,5.0,4.0,1.0,41.0
36,8.0,181322,13.0,4.0,12.0,4.0,4.0,0.0,41.0
26,6.0,192213,12.0,5.0,14.0,4.0,4.0,0.0,36.0
28,4.0,37250,13.0,5.0,14.0,3.0,4.0,1.0,41.0
38,3.0,140854,13.0,6.0,13.0,5.0,4.0,1.0,41.0
47,8.0,158286,12.0,6.0,12.0,5.0,4.0,1.0,41.0
50,8.0,269095,13.0,4.0,12.0,2.0,4.0,0.0,41.0
27,8.0,279960,15.0,6.0,10.0,5.0,4.0,1.0,41.0
47,8.0,176239,14.0,2.0,14.0,2.0,4.0,0.0,41.0
36,8.0,115360,8.0,6.0,8.0,3.0,4.0,0.0,41.0
49,8.0,337666,15.0,4.0,8.0,4.0,3.0,1.0,41.0
68,5.0,255276,14.0,6.0,7.0,5.0,4.0,1.0,41.0
63,8.0,145212,15.0,4.0,12.0,4.0,4.0,0.0,41.0
36,8.0,185099,15.0,6.0,6.0,5.0,4.0,1.0,41.0
42,8.0,142756,14.0,4.0,11.0,2.0,4.0,0.0,41.0
28,8.0,156300,12.0,5.0,12.0,4.0,3.0,0.0,41.0
68,5.0,186266,15.0,6.0,7.0,1.0,4.0,0.0,41.0
38,8.0,219137,15.0,6.0,11.0,1.0,4.0,0.0,41.0
43,8.0,110970,13.0,6.0,14.0,5.0,4.0,1.0,41.0
49,8.0,203067,14.0,6.0,14.0,5.0,4.0,1.0,41.0
59,8.0,148844,15.0,4.0,8.0,4.0,4.0,0.0,41.0
25,8.0,154941,13.0,6.0,10.0,5.0,4.0,1.0,41.0
26,8.0,124111,9.0,5.0,14.0,4.0,4.0,0.0,41.0
59,8.0,157303,14.0,4.0,14.0,4.0,4.0,0.0,41.0
34,8.0,113838,14.0,6.0,13.0,5.0,4.0,1.0,41.0
34,8.0,165737,12.0,6.0,14.0,5.0,2.0,1.0,33.0
67,8.0,140849,15.0,2.0,9.0,4.0,4.0,0.0,41.0
45,8.0,200363,11.0,4.0,12.0,4.0,4.0,0.0,41.0
64,8.0,180247,7.0,6.0,13.0,5.0,3.0,1.0,41.0
51,8.0,82578,12.0,6.0,14.0,5.0,4.0,1.0,36.0
31,8.0,227146,13.0,6.0,10.0,5.0,4.0,1.0,41.0
42,3.0,348886,13.0,6.0,12.0,5.0,4.0,1.0,41.0
65,8.0,90907,2.0,6.0,9.0,5.0,2.0,1.0,41.0
23,8.0,142766,14.0,5.0,11.0,4.0,4.0,1.0,41.0
31,8.0,246439,14.0,6.0,13.0,5.0,4.0,1.0,41.0
33,8.0,184784,8.0,4.0,8.0,4.0,4.0,0.0,41.0
17,6.0,195262,10.0,5.0,13.0,3.0,4.0,1.0,41.0
63,8.0,167967,12.0,6.0,5.0,5.0,4.0,1.0,41.0
48,8.0,145636,15.0,6.0,8.0,5.0,4.0,1.0,41.0
45,6.0,170099,9.0,6.0,5.0,5.0,4.0,1.0,41.0
17,8.0,228253,8.0,5.0,5.0,3.0,4.0,1.0,41.0
26,6.0,205570,15.0,6.0,13.0,5.0,4.0,1.0,41.0
38,2.0,506830,14.0,4.0,3.0,2.0,3.0,0.0,41.0
29,8.0,412435,15.0,6.0,12.0,1.0,4.0,0.0,4.0
44,8.0,163331,14.0,2.0,11.0,2.0,4.0,0.0,41.0
43,2.0,222756,12.0,6.0,13.0,5.0,4.0,1.0,41.0
39,4.0,318918,13.0,6.0,12.0,5.0,4.0,1.0,41.0
43,8.0,105188,15.0,5.0,9.0,4.0,3.0,1.0,19.0
23,8.0,199884,15.0,5.0,11.0,2.0,4.0,0.0,41.0
19,8.0,96483,15.0,5.0,9.0,3.0,2.0,0.0,41.0
49,7.0,192203,5.0,6.0,13.0,5.0,4.0,1.0,36.0
52,8.0,203392,14.0,6.0,13.0,5.0,4.0,1.0,41.0
32,8.0,99646,15.0,6.0,6.0,5.0,4.0,1.0,41.0
38,8.0,167440,13.0,6.0,6.0,5.0,4.0,1.0,41.0
25,5.0,210095,2.0,5.0,7.0,2.0,4.0,0.0,34.0
44,8.0,219591,14.0,4.0,5.0,3.0,4.0,1.0,41.0
63,8.0,30270,7.0,6.0,10.0,5.0,4.0,1.0,41.0
42,6.0,226020,15.0,3.0,9.0,4.0,3.0,0.0,39.0
21,8.0,314165,14.0,5.0,10.0,3.0,4.0,1.0,21.0
32,8.0,330715,14.0,6.0,13.0,5.0,4.0,1.0,41.0
24,7.0,35448,15.0,3.0,9.0,2.0,4.0,0.0,41.0
50,4.0,172970,15.0,6.0,6.0,5.0,4.0,1.0,35.0
26,3.0,189502,13.0,6.0,10.0,5.0,4.0,1.0,41.0
35,8.0,61518,15.0,6.0,12.0,5.0,4.0,1.0,41.0
31,8.0,574005,13.0,6.0,13.0,5.0,4.0,1.0,41.0
24,8.0,281356,1.0,5.0,4.0,4.0,0.0,1.0,40.0
40,8.0,138975,15.0,6.0,13.0,5.0,4.0,1.0,41.0
31,8.0,176969,13.0,5.0,12.0,4.0,4.0,1.0,41.0
43,8.0,132393,15.0,5.0,5.0,3.0,4.0,1.0,22.0
44,8.0,194924,15.0,6.0,10.0,5.0,4.0,1.0,41.0
40,8.0,478205,13.0,5.0,14.0,0.0,4.0,0.0,41.0
75,5.0,128224,2.0,6.0,7.0,5.0,4.0,1.0,41.0
52,6.0,30118,14.0,6.0,2.0,5.0,4.0,1.0,41.0
51,7.0,290688,2.0,6.0,13.0,5.0,4.0,1.0,41.0
39,4.0,85566,13.0,6.0,14.0,5.0,4.0,1.0,41.0
40,8.0,121874,9.0,6.0,10.0,5.0,4.0,1.0,41.0
40,7.0,29036,14.0,5.0,8.0,4.0,4.0,1.0,41.0
33,8.0,348152,15.0,6.0,13.0,5.0,4.0,1.0,41.0
38,6.0,73715,14.0,6.0,2.0,5.0,4.0,1.0,41.0
29,8.0,151382,11.0,4.0,5.0,2.0,4.0,1.0,41.0
37,8.0,236359,14.0,4.0,11.0,4.0,3.0,0.0,41.0
37,8.0,19899,15.0,6.0,13.0,5.0,4.0,1.0,41.0
19,8.0,138760,15.0,5.0,8.0,3.0,4.0,1.0,41.0
46,6.0,354962,15.0,6.0,8.0,5.0,3.0,1.0,41.0
46,8.0,181363,9.0,6.0,12.0,5.0,4.0,1.0,41.0
37,8.0,393360,14.0,5.0,2.0,3.0,3.0,1.0,41.0
34,8.0,210736,14.0,3.0,11.0,2.0,3.0,0.0,39.0
38,8.0,110013,14.0,4.0,11.0,2.0,4.0,0.0,41.0
26,8.0,193304,15.0,6.0,13.0,5.0,4.0,1.0,41.0
34,8.0,118551,13.0,5.0,9.0,4.0,4.0,0.0,41.0
57,8.0,201991,13.0,6.0,14.0,5.0,4.0,1.0,41.0
33,8.0,157446,10.0,5.0,13.0,4.0,4.0,1.0,41.0
26,6.0,283217,14.0,5.0,2.0,3.0,4.0,1.0,41.0
20,8.0,247794,15.0,5.0,10.0,4.0,4.0,0.0,41.0
38,8.0,43712,13.0,6.0,14.0,5.0,4.0,1.0,41.0
61,8.0,35649,14.0,6.0,9.0,5.0,4.0,1.0,41.0
36,7.0,342719,3.0,6.0,14.0,5.0,4.0,1.0,39.0
61,5.0,71467,15.0,6.0,7.0,5.0,4.0,1.0,41.0
17,8.0,271837,14.0,5.0,13.0,3.0,4.0,1.0,41.0
40,8.0,400061,14.0,6.0,8.0,5.0,0.0,1.0,41.0
18,8.0,62972,10.0,5.0,9.0,3.0,4.0,1.0,41.0
21,8.0,174907,9.0,5.0,10.0,3.0,4.0,0.0,41.0
41,8.0,176452,15.0,5.0,9.0,3.0,4.0,1.0,15.0
46,8.0,268358,10.0,3.0,8.0,4.0,4.0,0.0,41.0
55,2.0,176904,15.0,6.0,12.0,5.0,4.0,1.0,41.0
27,8.0,176683,9.0,5.0,10.0,4.0,4.0,1.0,41.0
39,8.0,98077,15.0,6.0,9.0,5.0,4.0,1.0,41.0
36,8.0,266461,15.0,5.0,6.0,3.0,3.0,1.0,41.0
51,8.0,312477,14.0,6.0,6.0,5.0,4.0,1.0,41.0
27,8.0,604045,13.0,5.0,10.0,4.0,4.0,1.0,41.0
30,6.0,131568,13.0,6.0,14.0,5.0,4.0,1.0,41.0
42,8.0,97688,15.0,4.0,10.0,4.0,4.0,1.0,41.0
23,8.0,373628,13.0,5.0,9.0,3.0,4.0,0.0,41.0
56,8.0,367984,11.0,6.0,12.0,5.0,4.0,1.0,41.0
41,7.0,193459,14.0,6.0,13.0,5.0,4.0,1.0,41.0
49,8.0,250733,15.0,6.0,13.0,5.0,4.0,1.0,41.0
46,2.0,199725,11.0,4.0,13.0,4.0,1.0,0.0,41.0
54,8.0,156877,15.0,6.0,13.0,5.0,4.0,1.0,13.0
38,8.0,122076,14.0,6.0,6.0,5.0,4.0,1.0,41.0
45,7.0,216402,6.0,6.0,14.0,5.0,2.0,1.0,33.0
50,7.0,42402,6.0,6.0,14.0,5.0,4.0,1.0,41.0
22,8.0,315974,14.0,5.0,10.0,4.0,4.0,0.0,41.0
31,8.0,63437,15.0,5.0,4.0,4.0,4.0,1.0,11.0
27,8.0,160786,15.0,4.0,9.0,4.0,4.0,1.0,41.0
34,8.0,85374,15.0,6.0,13.0,5.0,4.0,1.0,41.0
46,8.0,465974,10.0,5.0,6.0,3.0,4.0,1.0,41.0
47,8.0,78529,13.0,6.0,10.0,5.0,4.0,1.0,41.0
36,4.0,98037,11.0,6.0,9.0,5.0,2.0,1.0,41.0
22,8.0,178390,15.0,5.0,5.0,3.0,4.0,1.0,41.0
51,8.0,210940,15.0,6.0,10.0,5.0,4.0,1.0,41.0
43,8.0,64506,14.0,4.0,9.0,4.0,4.0,1.0,41.0
54,8.0,128378,14.0,2.0,14.0,4.0,4.0,1.0,41.0
24,8.0,234460,5.0,5.0,8.0,3.0,3.0,0.0,26.0
29,8.0,176760,6.0,5.0,14.0,4.0,2.0,1.0,41.0
40,4.0,59460,14.0,4.0,11.0,2.0,4.0,0.0,41.0
18,8.0,234428,10.0,5.0,9.0,3.0,4.0,1.0,41.0
31,8.0,215047,13.0,5.0,11.0,4.0,4.0,1.0,41.0
57,8.0,140426,3.0,6.0,3.0,5.0,4.0,1.0,37.0
32,8.0,191777,12.0,5.0,11.0,4.0,3.0,0.0,41.0
48,8.0,148995,12.0,6.0,12.0,5.0,4.0,1.0,41.0
24,8.0,229773,14.0,6.0,13.0,5.0,4.0,1.0,41.0
24,8.0,174461,9.0,4.0,9.0,4.0,4.0,0.0,41.0
24,8.0,250647,11.0,6.0,13.0,5.0,4.0,1.0,24.0
49,6.0,119904,13.0,6.0,14.0,1.0,4.0,0.0,41.0
27,7.0,151402,15.0,6.0,4.0,5.0,4.0,1.0,41.0
37,8.0,184556,14.0,4.0,3.0,2.0,4.0,0.0,41.0
33,8.0,263561,14.0,6.0,13.0,5.0,4.0,1.0,41.0
19,8.0,177945,14.0,5.0,10.0,3.0,4.0,1.0,41.0
45,8.0,306889,13.0,6.0,12.0,1.0,4.0,0.0,41.0
54,6.0,54377,12.0,4.0,14.0,4.0,4.0,0.0,41.0
47,8.0,144351,15.0,4.0,13.0,2.0,4.0,1.0,41.0
22,8.0,95566,14.0,1.0,10.0,3.0,0.0,0.0,26.0
20,8.0,181675,15.0,5.0,9.0,4.0,4.0,1.0,41.0
36,8.0,172129,5.0,6.0,5.0,5.0,4.0,1.0,41.0
49,5.0,350759,15.0,6.0,7.0,5.0,4.0,1.0,41.0
58,7.0,105592,7.0,6.0,6.0,5.0,4.0,1.0,41.0
20,5.0,200061,14.0,5.0,7.0,3.0,4.0,0.0,39.0
34,3.0,200689,13.0,4.0,10.0,2.0,4.0,0.0,41.0
36,8.0,386726,12.0,6.0,14.0,1.0,4.0,0.0,41.0
28,6.0,135567,13.0,5.0,11.0,4.0,3.0,0.0,41.0
38,6.0,282753,11.0,4.0,12.0,3.0,4.0,1.0,41.0
32,8.0,137367,10.0,5.0,13.0,4.0,2.0,1.0,33.0
35,3.0,153976,15.0,6.0,12.0,5.0,4.0,1.0,41.0
51,3.0,96062,9.0,6.0,10.0,5.0,4.0,1.0,41.0
33,8.0,152933,14.0,5.0,12.0,4.0,4.0,1.0,41.0
71,8.0,97870,12.0,4.0,14.0,4.0,4.0,0.0,37.0
48,8.0,254291,12.0,6.0,14.0,5.0,4.0,1.0,41.0
53,7.0,101432,15.0,6.0,10.0,5.0,4.0,1.0,41.0
40,8.0,125776,11.0,6.0,11.0,5.0,4.0,1.0,41.0
64,7.0,165479,15.0,6.0,10.0,5.0,4.0,1.0,41.0
42,2.0,172307,15.0,6.0,11.0,5.0,4.0,1.0,41.0
25,8.0,176729,15.0,6.0,13.0,5.0,4.0,1.0,41.0
66,8.0,174276,14.0,2.0,10.0,2.0,4.0,0.0,41.0
59,2.0,48102,12.0,5.0,14.0,4.0,4.0,0.0,39.0
42,7.0,79531,14.0,6.0,12.0,5.0,4.0,1.0,41.0
24,8.0,306460,15.0,5.0,4.0,2.0,4.0,1.0,41.0
19,8.0,55284,15.0,5.0,5.0,3.0,4.0,0.0,41.0
26,8.0,172063,14.0,5.0,10.0,3.0,4.0,0.0,41.0
22,8.0,141028,15.0,5.0,9.0,3.0,3.0,1.0,41.0
33,8.0,37274,14.0,6.0,10.0,5.0,4.0,1.0,41.0
63,8.0,31389,10.0,5.0,4.0,4.0,4.0,1.0,41.0
20,8.0,415913,14.0,5.0,5.0,4.0,4.0,1.0,41.0
33,8.0,295591,2.0,1.0,13.0,4.0,4.0,1.0,40.0
57,5.0,202903,7.0,6.0,7.0,1.0,4.0,0.0,35.0
56,8.0,159770,15.0,6.0,13.0,5.0,4.0,1.0,41.0
70,7.0,268832,11.0,6.0,4.0,5.0,4.0,1.0,41.0
42,8.0,126003,15.0,6.0,3.0,5.0,4.0,1.0,41.0
25,6.0,225193,13.0,5.0,14.0,4.0,3.0,0.0,41.0
28,8.0,297735,14.0,6.0,8.0,5.0,4.0,1.0,41.0
80,7.0,225892,15.0,6.0,9.0,5.0,4.0,1.0,41.0
36,8.0,605502,8.0,5.0,6.0,4.0,3.0,0.0,41.0
37,8.0,174150,12.0,6.0,12.0,5.0,4.0,1.0,41.0
