age,workclassIndex,fnlwgt,educationIndex,maritial_statusIndex,occupationIndex,relationshipIndex,raceIndex,sexIndex,native_countryIndex
67,7.0,106143,3.0,6.0,10.0,5.0,4.0,1.0,41.0
64,7.0,170421,14.0,2.0,13.0,4.0,4.0,0.0,41.0
25,8.0,283087,14.0,5.0,12.0,3.0,3.0,1.0,41.0
34,2.0,341051,12.0,6.0,11.0,5.0,4.0,1.0,41.0
39,7.0,34378,15.0,6.0,4.0,5.0,4.0,1.0,41.0
26,8.0,380674,15.0,5.0,5.0,3.0,4.0,1.0,41.0
19,8.0,304469,8.0,5.0,4.0,3.0,4.0,1.0,41.0
35,8.0,99146,15.0,6.0,12.0,5.0,4.0,1.0,41.0
26,8.0,205109,12.0,5.0,14.0,4.0,4.0,0.0,41.0
38,8.0,99156,15.0,3.0,9.0,3.0,4.0,1.0,41.0
45,8.0,97842,14.0,6.0,8.0,5.0,4.0,1.0,41.0
18,8.0,100875,10.0,5.0,9.0,2.0,4.0,0.0,41.0
51,8.0,200576,14.0,4.0,11.0,4.0,4.0,0.0,41.0
36,8.0,355053,15.0,3.0,9.0,2.0,3.0,0.0,41.0
18,8.0,118376,14.0,5.0,9.0,3.0,4.0,0.0,39.0
37,6.0,117760,11.0,5.0,2.0,4.0,4.0,1.0,41.0
37,8.0,117567,13.0,6.0,12.0,5.0,4.0,1.0,41.0
39,2.0,189632,15.0,6.0,11.0,1.0,4.0,0.0,41.0
21,8.0,170108,14.0,5.0,9.0,3.0,4.0,1.0,41.0
46,4.0,27243,3.0,6.0,14.0,5.0,4.0,1.0,41.0
33,8.0,192663,15.0,3.0,10.0,4.0,4.0,0.0,41.0
23,8.0,526164,13.0,5.0,11.0,2.0,3.0,0.0,41.0
52,7.0,146579,15.0,4.0,10.0,2.0,3.0,1.0,41.0
28,8.0,60288,15.0,5.0,11.0,3.0,4.0,0.0,41.0
23,4.0,241951,14.0,5.0,14.0,4.0,4.0,1.0,41.0
48,3.0,213140,14.0,6.0,12.0,5.0,4.0,1.0,41.0
17,8.0,218124,10.0,5.0,10.0,3.0,4.0,0.0,41.0
22,7.0,279802,14.0,5.0,14.0,3.0,4.0,0.0,41.0
26,8.0,153078,15.0,5.0,11.0,3.0,2.0,1.0,39.0
40,8.0,167919,15.0,6.0,13.0,5.0,4.0,1.0,41.0
90,8.0,250832,8.0,6.0,12.0,5.0,4.0,1.0,41.0
28,8.0,193158,15.0,4.0,10.0,3.0,4.0,0.0,41.0
44,8.0,172032,15.0,6.0,6.0,5.0,4.0,1.0,41.0
29,8.0,39484,13.0,6.0,9.0,5.0,4.0,1.0,41.0
45,8.0,84298,11.0,6.0,12.0,5.0,4.0,1.0,41.0
43,8.0,269015,15.0,6.0,8.0,5.0,3.0,1.0,37.0
17,5.0,262196,8.0,5.0,7.0,3.0,4.0,1.0,41.0
49,2.0,125892,13.0,6.0,12.0,5.0,4.0,1.0,41.0
27,8.0,134890,13.0,5.0,3.0,3.0,4.0,1.0,41.0
60,7.0,261119,15.0,4.0,13.0,2.0,4.0,0.0,41.0
33,8.0,119409,15.0,6.0,8.0,1.0,0.0,0.0,21.0
53,7.0,118793,8.0,6.0,13.0,5.0,4.0,1.0,41.0
19,8.0,184207,14.0,5.0,10.0,4.0,4.0,1.0,41.0
28,7.0,191027,15.0,4.0,4.0,4.0,4.0,1.0,41.0
22,8.0,207782,9.0,5.0,5.0,3.0,4.0,1.0,41.0
48,7.0,209146,15.0,6.0,6.0,5.0,4.0,1.0,41.0
76,5.0,79445,8.0,6.0,7.0,5.0,4.0,1.0,41.0
19,8.0,187724,14.0,5.0,9.0,3.0,4.0,0.0,41.0
28,8.0,66777,11.0,6.0,9.0,0.0,4.0,0.0,41.0
58,8.0,158002,14.0,6.0,10.0,5.0,3.0,1.0,41.0
19,7.0,305834,14.0,5.0,13.0,3.0,4.0,0.0,41.0
37,5.0,122265,15.0,4.0,7.0,4.0,2.0,0.0,39.0
22,8.0,211798,14.0,5.0,13.0,3.0,4.0,1.0,41.0
52,7.0,123011,6.0,6.0,14.0,5.0,4.0,1.0,41.0
31,8.0,36302,13.0,6.0,8.0,5.0,4.0,1.0,41.0
50,7.0,176867,3.0,6.0,14.0,5.0,4.0,1.0,41.0
62,8.0,169204,15.0,2.0,13.0,2.0,4.0,1.0,41.0
26,8.0,38232,13.0,5.0,14.0,4.0,4.0,1.0,41.0
64,4.0,277657,15.0,2.0,11.0,4.0,4.0,0.0,41.0
38,8.0,32271,14.0,6.0,13.0,5.0,4.0,1.0,41.0
44,8.0,116825,6.0,6.0,14.0,5.0,4.0,1.0,41.0
28,7.0,226198,15.0,4.0,12.0,4.0,4.0,0.0,41.0
19,8.0,28145,15.0,5.0,9.0,3.0,4.0,0.0,41.0
39,8.0,140477,15.0,5.0,8.0,4.0,4.0,0.0,41.0
50,8.0,165050,8.0,6.0,13.0,5.0,4.0,1.0,41.0
39,3.0,202937,12.0,6.0,14.0,1.0,4.0,0.0,41.0
36,8.0,316298,13.0,5.0,3.0,3.0,4.0,1.0,41.0
39,8.0,203070,11.0,6.0,5.0,5.0,4.0,1.0,41.0
51,3.0,103995,9.0,5.0,10.0,4.0,4.0,0.0,41.0
28,8.0,176137,15.0,5.0,9.0,3.0,4.0,0.0,41.0
57,7.0,103948,6.0,6.0,14.0,5.0,4.0,1.0,41.0
40,6.0,39581,6.0,3.0,14.0,3.0,3.0,0.0,41.0
27,8.0,506436,14.0,4.0,10.0,2.0,4.0,0.0,15.0
32,8.0,226975,14.0,5.0,10.0,3.0,4.0,1.0,41.0
49,4.0,154493,15.0,4.0,12.0,2.0,4.0,0.0,41.0
34,7.0,137223,8.0,5.0,9.0,3.0,4.0,0.0,41.0
24,8.0,102323,15.0,5.0,8.0,3.0,4.0,1.0,41.0
54,8.0,257765,7.0,4.0,8.0,4.0,4.0,1.0,24.0
52,8.0,42924,4.0,6.0,13.0,5.0,4.0,1.0,41.0
43,8.0,167599,10.0,6.0,5.0,1.0,4.0,0.0,41.0
84,5.0,368925,2.0,2.0,7.0,4.0,4.0,1.0,41.0
79,5.0,100881,9.0,6.0,7.0,1.0,4.0,0.0,41.0
35,8.0,52738,14.0,6.0,8.0,5.0,4.0,1.0,41.0
56,8.0,98418,15.0,4.0,6.0,4.0,4.0,1.0,41.0
30,8.0,381153,15.0,5.0,13.0,4.0,4.0,1.0,41.0
54,8.0,103700,15.0,2.0,9.0,2.0,4.0,0.0,41.0
35,8.0,298635,13.0,5.0,10.0,4.0,2.0,1.0,41.0
32,8.0,127895,14.0,5.0,11.0,3.0,3.0,0.0,41.0
44,3.0,212760,13.0,6.0,12.0,5.0,4.0,1.0,41.0
32,8.0,281384,15.0,0.0,9.0,0.0,4.0,0.0,41.0
60,8.0,181200,4.0,6.0,11.0,5.0,4.0,1.0,41.0
40,8.0,257364,14.0,4.0,9.0,4.0,4.0,1.0,41.0
50,8.0,283281,7.0,6.0,8.0,5.0,3.0,1.0,41.0
58,8.0,214502,5.0,6.0,5.0,5.0,4.0,1.0,41.0
41,8.0,69333,15.0,6.0,13.0,5.0,4.0,1.0,41.0
28,8.0,190060,15.0,6.0,10.0,5.0,4.0,1.0,41.0
53,8.0,95864,15.0,5.0,11.0,0.0,4.0,1.0,41.0
71,5.0,144872,14.0,6.0,7.0,5.0,4.0,1.0,41.0
17,5.0,275778,5.0,5.0,7.0,3.0,4.0,0.0,40.0
45,8.0,27332,15.0,4.0,10.0,4.0,4.0,0.0,41.0
23,8.0,24395,15.0,5.0,5.0,3.0,4.0,0.0,41.0
25,8.0,330695,14.0,6.0,10.0,5.0,4.0,1.0,41.0
40,7.0,171615,14.0,5.0,13.0,4.0,4.0,1.0,41.0
28,8.0,116372,13.0,5.0,12.0,4.0,4.0,0.0,41.0
27,8.0,38599,4.0,5.0,6.0,4.0,4.0,1.0,41.0
19,6.0,202184,14.0,5.0,11.0,3.0,4.0,1.0,41.0
24,8.0,315303,15.0,5.0,5.0,3.0,3.0,1.0,41.0
38,8.0,103456,13.0,3.0,14.0,2.0,4.0,1.0,41.0
24,4.0,163480,12.0,5.0,11.0,4.0,3.0,0.0,41.0
18,8.0,317425,10.0,5.0,9.0,3.0,3.0,1.0,41.0
58,8.0,216941,15.0,4.0,12.0,2.0,4.0,0.0,41.0
35,8.0,116541,12.0,5.0,14.0,3.0,4.0,1.0,41.0
43,8.0,186396,5.0,5.0,8.0,4.0,4.0,0.0,41.0
45,8.0,273194,15.0,6.0,8.0,5.0,3.0,1.0,41.0
24,8.0,385540,15.0,6.0,10.0,5.0,4.0,1.0,40.0
63,8.0,201631,5.0,6.0,4.0,5.0,3.0,1.0,41.0
40,8.0,439919,5.0,6.0,8.0,5.0,4.0,1.0,40.0
21,8.0,182117,13.0,5.0,9.0,0.0,4.0,1.0,41.0
20,4.0,334113,14.0,6.0,9.0,5.0,4.0,1.0,41.0
42,8.0,184837,15.0,6.0,8.0,1.0,4.0,0.0,41.0
49,5.0,228372,14.0,6.0,7.0,5.0,4.0,1.0,41.0
47,2.0,211123,15.0,6.0,13.0,5.0,4.0,1.0,41.0
48,3.0,38819,15.0,6.0,13.0,5.0,4.0,1.0,41.0
61,8.0,162391,7.0,6.0,6.0,5.0,4.0,1.0,41.0
23,5.0,302836,9.0,6.0,7.0,5.0,4.0,1.0,34.0
35,4.0,89040,13.0,6.0,12.0,5.0,4.0,1.0,41.0
46,8.0,264210,14.0,6.0,4.0,1.0,4.0,0.0,41.0
18,8.0,87157,4.0,5.0,9.0,3.0,4.0,1.0,41.0
28,7.0,398918,13.0,5.0,14.0,4.0,4.0,1.0,41.0
62,5.0,123612,13.0,6.0,7.0,5.0,4.0,1.0,41.0
20,8.0,155818,15.0,5.0,9.0,3.0,4.0,0.0,41.0
28,8.0,243660,15.0,6.0,6.0,5.0,4.0,1.0,41.0
57,8.0,134195,15.0,6.0,10.0,5.0,4.0,1.0,41.0
56,8.0,238638,7.0,6.0,13.0,5.0,4.0,1.0,41.0
33,8.0,159929,15.0,6.0,13.0,5.0,4.0,1.0,41.0
19,8.0,198668,15.0,5.0,5.0,3.0,4.0,1.0,41.0
29,8.0,215504,15.0,6.0,8.0,5.0,4.0,1.0,41.0
30,8.0,158002,14.0,5.0,13.0,0.0,4.0,1.0,12.0
53,6.0,35305,13.0,4.0,14.0,2.0,4.0,0.0,41.0
25,8.0,195994,1.0,5.0,1.0,4.0,4.0,0.0,24.0
44,4.0,321824,15.0,6.0,2.0,5.0,4.0,1.0,41.0
22,8.0,180449,14.0,6.0,5.0,5.0,4.0,1.0,41.0
40,8.0,201764,15.0,4.0,13.0,4.0,4.0,1.0,41.0
25,8.0,250038,11.0,5.0,11.0,4.0,4.0,1.0,39.0
30,7.0,226535,7.0,6.0,4.0,5.0,4.0,1.0,40.0
51,8.0,136121,11.0,4.0,11.0,2.0,4.0,0.0,41.0
17,8.0,47199,10.0,5.0,1.0,3.0,4.0,0.0,41.0
46,6.0,215895,13.0,6.0,2.0,5.0,4.0,1.0,41.0
50,4.0,24647,14.0,6.0,11.0,5.0,4.0,1.0,41.0
34,8.0,734193,14.0,5.0,12.0,4.0,4.0,0.0,41.0
42,5.0,321086,12.0,6.0,7.0,5.0,4.0,1.0,41.0
41,2.0,192589,13.0,6.0,11.0,5.0,4.0,1.0,41.0
32,8.0,326283,13.0,5.0,9.0,2.0,0.0,1.0,41.0
32,8.0,207284,15.0,6.0,8.0,5.0,4.0,1.0,41.0
47,8.0,109089,14.0,6.0,14.0,5.0,4.0,1.0,41.0
50,8.0,274528,14.0,6.0,10.0,5.0,4.0,1.0,41.0
77,8.0,142646,7.0,2.0,1.0,2.0,4.0,0.0,41.0
33,8.0,180859,15.0,4.0,12.0,4.0,4.0,1.0,41.0
47,3.0,188610,15.0,6.0,8.0,5.0,4.0,1.0,41.0
64,8.0,169604,10.0,6.0,6.0,5.0,4.0,1.0,41.0
34,8.0,260560,15.0,6.0,12.0,5.0,4.0,1.0,41.0
34,6.0,188245,15.0,5.0,14.0,2.0,3.0,0.0,41.0
67,6.0,103315,12.0,5.0,12.0,0.0,4.0,0.0,41.0
37,6.0,52465,15.0,5.0,9.0,4.0,4.0,1.0,41.0
34,8.0,737315,13.0,6.0,14.0,5.0,4.0,1.0,41.0
22,5.0,195143,14.0,5.0,7.0,3.0,4.0,0.0,41.0
50,7.0,219420,3.0,4.0,10.0,4.0,4.0,1.0,41.0
60,8.0,198170,13.0,6.0,12.0,5.0,4.0,1.0,41.0
46,6.0,183168,13.0,4.0,14.0,2.0,4.0,0.0,41.0
44,8.0,196545,13.0,6.0,13.0,5.0,4.0,1.0,41.0
43,8.0,168412,15.0,6.0,10.0,0.0,4.0,0.0,22.0
48,8.0,174386,12.0,6.0,14.0,5.0,4.0,1.0,34.0
36,8.0,544686,15.0,5.0,11.0,0.0,4.0,0.0,16.0
48,8.0,95661,14.0,5.0,11.0,4.0,4.0,0.0,41.0
37,8.0,468713,14.0,6.0,11.0,5.0,4.0,1.0,41.0
51,8.0,169112,12.0,6.0,10.0,5.0,4.0,1.0,41.0
52,8.0,74024,12.0,6.0,14.0,5.0,4.0,1.0,41.0
27,8.0,110622,2.0,5.0,10.0,3.0,2.0,0.0,25.0
43,6.0,33331,12.0,6.0,12.0,5.0,4.0,1.0,41.0
23,8.0,181557,15.0,5.0,9.0,3.0,3.0,1.0,41.0
66,8.0,142624,9.0,6.0,8.0,5.0,4.0,1.0,5.0
37,7.0,192251,8.0,6.0,9.0,1.0,4.0,0.0,41.0
35,8.0,146091,14.0,5.0,11.0,4.0,4.0,0.0,41.0
42,6.0,174575,13.0,6.0,14.0,5.0,4.0,1.0,41.0
49,8.0,200949,8.0,5.0,9.0,2.0,4.0,0.0,15.0
51,6.0,201560,13.0,6.0,14.0,1.0,4.0,0.0,41.0
71,2.0,149386,15.0,2.0,12.0,4.0,4.0,1.0,41.0
50,6.0,168672,12.0,6.0,14.0,1.0,4.0,0.0,41.0
63,8.0,38352,15.0,2.0,11.0,2.0,4.0,0.0,41.0
41,4.0,180272,12.0,5.0,14.0,3.0,4.0,0.0,41.0
24,4.0,275421,14.0,5.0,8.0,3.0,4.0,0.0,41.0
41,6.0,173051,14.0,4.0,9.0,2.0,4.0,0.0,41.0
33,6.0,167474,9.0,6.0,11.0,5.0,4.0,1.0,41.0
42,6.0,267138,14.0,6.0,13.0,5.0,3.0,1.0,41.0
23,8.0,135138,13.0,5.0,10.0,3.0,2.0,1.0,41.0
49,8.0,218357,11.0,4.0,14.0,4.0,4.0,0.0,41.0
28,7.0,107236,4.0,6.0,13.0,4.0,4.0,1.0,41.0
31,8.0,138416,2.0,6.0,5.0,5.0,4.0,1.0,40.0
28,8.0,154863,13.0,5.0,11.0,3.0,3.0,1.0,41.0
37,8.0,194004,10.0,6.0,13.0,5.0,4.0,1.0,41.0
19,8.0,339123,14.0,5.0,12.0,3.0,4.0,1.0,41.0
51,6.0,548361,13.0,6.0,14.0,5.0,4.0,1.0,41.0
25,8.0,101812,11.0,6.0,10.0,5.0,4.0,1.0,41.0
49,3.0,127111,15.0,6.0,12.0,5.0,4.0,1.0,41.0
47,8.0,171807,15.0,4.0,10.0,2.0,4.0,0.0,41.0
48,6.0,40666,15.0,6.0,9.0,5.0,4.0,1.0,41.0
41,6.0,340682,15.0,4.0,11.0,4.0,4.0,0.0,41.0
32,8.0,175052,15.0,4.0,11.0,2.0,4.0,0.0,41.0
26,5.0,321629,15.0,5.0,7.0,2.0,4.0,0.0,41.0
46,8.0,154405,15.0,6.0,5.0,5.0,3.0,1.0,41.0
17,8.0,108402,8.0,5.0,10.0,3.0,4.0,0.0,41.0
34,8.0,346275,10.0,4.0,5.0,4.0,4.0,1.0,41.0
44,8.0,42476,15.0,5.0,11.0,0.0,4.0,0.0,41.0
23,8.0,161708,9.0,5.0,9.0,3.0,4.0,0.0,41.0
35,8.0,70447,14.0,5.0,14.0,2.0,2.0,1.0,41.0
30,8.0,189759,13.0,5.0,6.0,4.0,4.0,1.0,41.0
65,5.0,137354,14.0,6.0,7.0,5.0,2.0,1.0,41.0
34,8.0,250724,13.0,6.0,10.0,5.0,4.0,1.0,30.0
34,2.0,149368,6.0,6.0,14.0,5.0,4.0,1.0,41.0
39,8.0,154641,11.0,6.0,11.0,5.0,4.0,1.0,41.0
28,8.0,38309,11.0,6.0,11.0,5.0,4.0,1.0,41.0
53,6.0,202733,12.0,6.0,12.0,5.0,4.0,1.0,41.0
34,8.0,56150,10.0,5.0,6.0,2.0,4.0,1.0,41.0
21,8.0,260254,15.0,5.0,13.0,4.0,4.0,1.0,41.0
53,8.0,108083,7.0,6.0,4.0,5.0,4.0,1.0,41.0
54,7.0,71344,12.0,4.0,14.0,4.0,4.0,1.0,41.0
32,8.0,174215,14.0,4.0,10.0,2.0,4.0,0.0,41.0
39,4.0,114366,13.0,5.0,14.0,4.0,4.0,1.0,41.0
39,8.0,158962,14.0,4.0,8.0,2.0,4.0,0.0,41.0
29,8.0,179498,15.0,6.0,12.0,5.0,4.0,1.0,37.0
29,8.0,31935,15.0,4.0,14.0,4.0,4.0,0.0,41.0
43,8.0,149909,15.0,6.0,13.0,5.0,4.0,1.0,41.0
20,5.0,58740,14.0,5.0,7.0,3.0,4.0,1.0,41.0
39,8.0,216552,12.0,6.0,11.0,5.0,4.0,1.0,41.0
45,8.0,255348,14.0,4.0,12.0,4.0,4.0,0.0,41.0
36,8.0,176050,14.0,6.0,8.0,5.0,4.0,1.0,41.0
71,5.0,125101,11.0,2.0,7.0,4.0,4.0,0.0,41.0
62,5.0,197286,15.0,6.0,7.0,5.0,4.0,1.0,41.0
43,6.0,337469,14.0,4.0,11.0,4.0,4.0,0.0,40.0
31,8.0,159737,15.0,5.0,10.0,2.0,3.0,0.0,41.0
39,8.0,316211,15.0,6.0,12.0,5.0,4.0,1.0,41.0
32,8.0,127610,13.0,6.0,14.0,1.0,4.0,0.0,41.0
45,6.0,556652,15.0,6.0,13.0,5.0,3.0,1.0,41.0
19,8.0,265576,15.0,5.0,5.0,3.0,4.0,1.0,41.0
43,8.0,347653,14.0,6.0,14.0,5.0,4.0,1.0,41.0
32,8.0,62374,11.0,6.0,6.0,5.0,4.0,1.0,41.0
43,7.0,170230,13.0,5.0,10.0,4.0,4.0,0.0,41.0
34,8.0,203051,13.0,6.0,11.0,5.0,4.0,1.0,41.0
66,3.0,115880,14.0,6.0,14.0,5.0,4.0,1.0,41.0
37,8.0,167735,11.0,6.0,13.0,5.0,4.0,1.0,41.0
46,3.0,181413,9.0,6.0,12.0,1.0,4.0,0.0,41.0
23,8.0,185554,13.0,5.0,14.0,3.0,4.0,0.0,41.0
41,8.0,350387,13.0,5.0,14.0,4.0,4.0,1.0,41.0
63,8.0,225102,15.0,6.0,5.0,5.0,3.0,1.0,39.0
55,8.0,105582,15.0,6.0,5.0,5.0,4.0,1.0,41.0
35,7.0,350247,6.0,6.0,14.0,5.0,4.0,1.0,41.0
28,8.0,150025,5.0,5.0,13.0,4.0,4.0,1.0,39.0
37,8.0,107737,13.0,6.0,14.0,5.0,4.0,1.0,41.0
63,5.0,334741,15.0,6.0,7.0,5.0,4.0,1.0,41.0
43,8.0,115562,13.0,6.0,14.0,5.0,4.0,1.0,41.0
30,7.0,131584,11.0,5.0,13.0,3.0,4.0,1.0,41.0
36,6.0,95855,12.0,6.0,14.0,1.0,4.0,0.0,41.0
54,8.0,391016,13.0,6.0,10.0,5.0,4.0,1.0,41.0
36,2.0,51089,13.0,6.0,11.0,5.0,4.0,1.0,41.0
78,3.0,188044,13.0,6.0,12.0,5.0,4.0,1.0,41.0
77,8.0,117898,13.0,6.0,12.0,5.0,4.0,1.0,41.0
28,8.0,70240,15.0,1.0,9.0,4.0,2.0,0.0,38.0
39,7.0,187693,15.0,6.0,13.0,5.0,4.0,1.0,41.0
37,8.0,341672,13.0,3.0,3.0,4.0,2.0,1.0,38.0
34,8.0,208043,11.0,6.0,14.0,5.0,4.0,1.0,41.0
22,6.0,289982,13.0,5.0,14.0,3.0,4.0,0.0,41.0
54,8.0,76344,13.0,5.0,9.0,4.0,4.0,0.0,41.0
21,8.0,200973,14.0,5.0,10.0,3.0,4.0,0.0,41.0
36,8.0,111377,8.0,6.0,13.0,5.0,4.0,1.0,41.0
62,7.0,136684,15.0,2.0,11.0,0.0,4.0,0.0,41.0
40,8.0,176716,14.0,6.0,10.0,5.0,4.0,1.0,41.0
47,7.0,166894,14.0,4.0,14.0,2.0,3.0,0.0,41.0
38,8.0,243872,13.0,6.0,10.0,5.0,4.0,1.0,41.0
28,8.0,155621,2.0,5.0,13.0,4.0,4.0,1.0,21.0
46,8.0,102597,13.0,4.0,14.0,2.0,4.0,0.0,41.0
22,8.0,60331,14.0,6.0,9.0,5.0,4.0,1.0,41.0
37,8.0,75024,15.0,4.0,10.0,2.0,4.0,0.0,36.0
69,8.0,174474,8.0,3.0,8.0,4.0,4.0,0.0,15.0
43,8.0,145441,13.0,6.0,12.0,5.0,4.0,1.0,41.0
53,8.0,83434,13.0,5.0,9.0,4.0,2.0,0.0,23.0
20,8.0,691830,15.0,5.0,10.0,3.0,3.0,0.0,41.0
22,8.0,189203,13.0,5.0,14.0,4.0,4.0,1.0,41.0
48,8.0,115784,5.0,6.0,13.0,5.0,4.0,1.0,41.0
40,2.0,280167,12.0,6.0,14.0,5.0,4.0,1.0,41.0
68,5.0,407338,14.0,6.0,7.0,5.0,4.0,1.0,41.0
39,8.0,52978,14.0,4.0,9.0,4.0,4.0,0.0,41.0
57,8.0,169329,15.0,6.0,3.0,5.0,3.0,1.0,8.0
23,8.0,315065,8.0,5.0,9.0,2.0,4.0,1.0,40.0
25,6.0,167835,13.0,6.0,14.0,1.0,4.0,0.0,41.0
22,8.0,63105,15.0,5.0,14.0,3.0,3.0,1.0,41.0
23,8.0,520775,4.0,5.0,1.0,3.0,4.0,1.0,41.0
41,6.0,47902,13.0,6.0,14.0,5.0,4.0,1.0,41.0
25,8.0,145434,14.0,5.0,8.0,4.0,4.0,0.0,41.0
58,8.0,56392,14.0,6.0,10.0,5.0,4.0,1.0,41.0
33,8.0,162312,15.0,4.0,10.0,4.0,2.0,1.0,23.0
28,8.0,204074,12.0,6.0,14.0,5.0,4.0,1.0,41.0
19,8.0,99246,10.0,5.0,8.0,4.0,4.0,0.0,41.0
44,8.0,102085,14.0,4.0,11.0,0.0,4.0,0.0,41.0
68,8.0,168794,0.0,5.0,8.0,4.0,4.0,1.0,41.0
33,4.0,332379,15.0,6.0,13.0,5.0,4.0,1.0,41.0
24,8.0,233419,15.0,4.0,12.0,4.0,4.0,0.0,41.0
44,7.0,57233,15.0,6.0,4.0,5.0,4.0,1.0,41.0
38,8.0,192337,13.0,6.0,12.0,5.0,4.0,1.0,41.0
31,8.0,442429,15.0,3.0,13.0,2.0,4.0,0.0,40.0
29,8.0,369114,15.0,4.0,11.0,4.0,4.0,0.0,41.0
65,8.0,261334,5.0,2.0,10.0,4.0,4.0,0.0,41.0
55,8.0,160303,15.0,2.0,11.0,0.0,4.0,0.0,41.0
49,8.0,50474,15.0,6.0,12.0,5.0,4.0,1.0,41.0
27,8.0,321577,15.0,5.0,8.0,3.0,3.0,0.0,41.0
41,8.0,29591,15.0,4.0,10.0,4.0,4.0,1.0,41.0
33,7.0,334744,14.0,6.0,13.0,5.0,4.0,1.0,41.0
22,7.0,269474,15.0,5.0,4.0,3.0,4.0,1.0,41.0
41,8.0,287306,15.0,6.0,14.0,5.0,4.0,1.0,41.0
66,8.0,33619,15.0,6.0,9.0,5.0,3.0,1.0,41.0
38,8.0,149347,14.0,4.0,10.0,4.0,4.0,1.0,41.0
43,8.0,96249,15.0,6.0,8.0,5.0,4.0,1.0,41.0
40,6.0,370502,14.0,6.0,5.0,5.0,4.0,1.0,40.0
32,8.0,188246,14.0,6.0,10.0,5.0,4.0,1.0,41.0
30,8.0,167558,15.0,5.0,10.0,2.0,4.0,0.0,40.0
35,8.0,292185,13.0,6.0,11.0,5.0,4.0,1.0,41.0
41,8.0,101593,12.0,6.0,14.0,5.0,4.0,1.0,41.0
33,6.0,70164,13.0,5.0,14.0,4.0,1.0,1.0,41.0
36,8.0,269722,13.0,6.0,12.0,5.0,4.0,1.0,41.0
33,7.0,175502,13.0,6.0,14.0,5.0,4.0,1.0,41.0
53,8.0,233165,15.0,6.0,12.0,5.0,4.0,1.0,41.0
27,8.0,177351,13.0,5.0,10.0,4.0,4.0,1.0,41.0
22,8.0,212114,13.0,5.0,5.0,3.0,4.0,0.0,41.0
26,8.0,288959,15.0,6.0,10.0,5.0,3.0,1.0,41.0
64,8.0,231619,15.0,6.0,10.0,1.0,4.0,0.0,41.0
48,8.0,146919,14.0,4.0,11.0,2.0,4.0,0.0,41.0
23,8.0,388811,15.0,5.0,11.0,3.0,4.0,0.0,41.0
26,8.0,243560,14.0,5.0,10.0,2.0,4.0,0.0,39.0
35,7.0,98360,13.0,6.0,14.0,5.0,4.0,1.0,41.0
46,8.0,369538,14.0,6.0,10.0,5.0,4.0,1.0,41.0
65,7.0,31740,14.0,2.0,12.0,2.0,4.0,0.0,41.0
53,8.0,223660,15.0,2.0,8.0,4.0,4.0,1.0,41.0
18,8.0,333611,2.0,5.0,9.0,0.0,4.0,1.0,40.0
34,7.0,108247,6.0,6.0,14.0,5.0,4.0,1.0,41.0
28,8.0,76129,15.0,5.0,8.0,2.0,4.0,0.0,24.0
37,8.0,91711,13.0,6.0,12.0,5.0,4.0,1.0,41.0
61,5.0,166855,13.0,6.0,7.0,5.0,4.0,1.0,41.0
59,8.0,182062,13.0,6.0,14.0,5.0,4.0,1.0,41.0
32,8.0,252752,12.0,5.0,12.0,4.0,4.0,0.0,41.0
31,8.0,43953,13.0,6.0,14.0,1.0,4.0,0.0,41.0
25,6.0,84224,13.0,5.0,14.0,4.0,4.0,0.0,41.0
81,8.0,100675,1.0,6.0,14.0,5.0,4.0,1.0,22.0
47,8.0,155509,15.0,3.0,9.0,0.0,3.0,0.0,41.0
39,8.0,29814,15.0,6.0,13.0,5.0,4.0,1.0,41.0
37,8.0,241805,14.0,6.0,9.0,5.0,3.0,1.0,41.0
44,8.0,214838,15.0,6.0,8.0,5.0,4.0,1.0,41.0
37,8.0,240810,9.0,6.0,13.0,5.0,4.0,1.0,41.0
41,8.0,154076,14.0,6.0,11.0,5.0,4.0,1.0,41.0
27,5.0,175552,2.0,6.0,7.0,1.0,4.0,0.0,40.0
55,8.0,170287,14.0,6.0,14.0,5.0,4.0,1.0,22.0
60,8.0,145995,13.0,6.0,10.0,5.0,4.0,1.0,41.0
22,8.0,433669,9.0,5.0,5.0,4.0,4.0,1.0,39.0
23,8.0,233626,13.0,5.0,10.0,4.0,4.0,1.0,41.0
19,8.0,607799,15.0,5.0,8.0,4.0,4.0,0.0,41.0
45,8.0,88500,14.0,6.0,8.0,5.0,4.0,1.0,41.0
36,8.0,127809,15.0,3.0,9.0,2.0,3.0,0.0,41.0
46,8.0,243743,13.0,6.0,14.0,5.0,4.0,1.0,41.0
48,8.0,177211,10.0,6.0,8.0,5.0,4.0,1.0,41.0
39,7.0,231180,15.0,6.0,9.0,5.0,4.0,1.0,41.0
29,8.0,253856,13.0,6.0,6.0,5.0,4.0,1.0,41.0
39,8.0,177075,15.0,4.0,11.0,4.0,4.0,0.0,41.0
26,8.0,152855,15.0,5.0,12.0,3.0,0.0,0.0,40.0
37,8.0,191137,9.0,4.0,14.0,2.0,4.0,1.0,41.0
49,8.0,255559,14.0,6.0,11.0,1.0,4.0,0.0,41.0
27,8.0,169815,13.0,5.0,10.0,3.0,4.0,1.0,41.0
28,8.0,221215,8.0,5.0,5.0,0.0,4.0,1.0,40.0
35,8.0,270059,14.0,4.0,10.0,2.0,4.0,0.0,41.0
